,contract_count_10,contract_count_11,contract_count_14,contract_count_15,contract_count_20,contract_count_21,contract_count_24,contract_count_25,contract_count_30,contract_count_31,contract_face_10,contract_face_11,contract_face_14,contract_face_15,contract_face_20,contract_face_21,contract_face_24,contract_face_25,contract_face_30,contract_face_31,date,stock_snm_x,zanzon,bid,offer,rate,remaining_years_from,remaining_years_to,simple_yield_1days_from_ope,simple_yield_2days_from_ope,simple_yield_fluctuation_2to1,simple_yield_fluctuation_3to2,amount_sum,bid_price,balance,stock_snm_x,aggre_rate_buy,aggre_rate_sell,fluctuation_buy_rate,fluctuation_sell_rate
111,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-09,30Y-21,18.5424657534,2009,4992,-0.017,10,25,0.43,0.435,-0.005,-0.005,5182,4995,882,30Y-21,0.0,0.01,stay,up
112,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-07,30Y-21,18.5479452055,2017,5475,-0.007,10,25,0.44,0.45,-0.01,-0.005,5182,4995,862,30Y-21,0.0,0.01,stay,stay
113,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-07,30Y-21,18.5479452055,2017,5475,-0.007,10,25,0.44,0.45,-0.01,-0.005,5182,4995,862,30Y-21,0.0,0.01,stay,stay
114,2,0,0,0,2,1,0,0,0,0,-1000000000,0,0,0,1500000000,-500000000,0,0,0,0,2017-05-31,30Y-21,18.5671232877,2019,7279,0.003,10,25,0.445,0.44,0.005,-0.02,5182,4995,862,30Y-21,0.0,0.01,up,stay
115,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-26,30Y-22,18.8301369863,2006,4580,-0.01,10,25,0.46,0.455,0.005,-0.005,5379,4998,949,30Y-22,-0.08,0.01,stay,stay
116,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-19,30Y-22,18.8493150685,2011,6069,0.001,10,25,0.475,0.48,-0.005,0.005,5379,4998,949,30Y-22,-0.11,0.01,stay,stay
117,1,0,0,0,0,1,0,0,0,0,-5000000000,0,0,0,0,5000000000,0,0,0,0,2017-05-12,30Y-22,18.8684931507,2013,3930,0.003,10,25,0.48,0.475,0.005,0.01,5379,4998,949,30Y-22,-0.1,0.01,stay,up
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,30Y-22,20.3452054795,2006,4222,0.01,10,25,0.435,0.435,0.0,0.005,5379,4998,706,30Y-22,-0.09,0.0096891192,stay,stay
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,30Y-22,20.3452054795,2002,6225,0.005,10,25,0.435,0.435,0.0,-0.005,5379,4998,706,30Y-22,-0.09,0.0096891192,stay,stay
120,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,-600000000,600000000,0,0,0,2017-06-14,30Y-22,18.7780821918,2009,4236,-0.005,10,25,0.455,0.45,0.005,-0.025,5379,4998,949,30Y-22,-0.09,0.0096891192,stay,stay
121,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-09,30Y-22,18.7917808219,2009,4992,-0.017,10,25,0.44,0.445,-0.005,-0.005,5379,4998,949,30Y-22,-0.09,0.0096891192,down,down
122,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-07,30Y-22,18.797260274,2017,5475,-0.007,10,25,0.45,0.455,-0.005,-0.005,5379,4998,949,30Y-22,0.0,0.01,stay,stay
123,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-07,30Y-22,18.797260274,2017,5475,-0.007,10,25,0.45,0.455,-0.005,-0.005,5379,4998,949,30Y-22,0.0,0.01,stay,stay
124,2,1,0,0,0,0,0,0,0,0,-13000000000,13000000000,0,0,0,0,0,0,0,0,2017-05-31,30Y-22,18.8164383562,2019,7279,0.003,10,25,0.45,0.445,0.005,-0.02,5379,4998,949,30Y-22,-0.105,-8.29384e-05,down,down
125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-26,30Y-23,19.0821917808,2006,4580,-0.01,10,25,0.47,0.465,0.005,-0.005,6553,5998,939,30Y-23,-0.08,0.0099213949,stay,down
126,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-19,30Y-23,19.101369863,2011,6069,0.001,10,25,0.485,0.49,-0.005,0.005,6553,5998,939,30Y-23,-0.09,0.01,up,up
127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,30Y-23,21.2684931507,2006,4222,0.01,10,25,0.445,0.445,0.0,0.005,6553,5998,2316,30Y-23,-0.085,0.009705882400000001,stay,stay
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,30Y-23,21.2684931507,2002,6225,0.005,10,25,0.445,0.445,0.0,-0.005,6553,5998,2316,30Y-23,-0.085,0.009705882400000001,stay,stay
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-14,30Y-23,21.2684931507,2009,4236,-0.005,10,25,0.465,0.46,0.005,-0.025,6553,5998,989,30Y-23,-0.085,0.009705882400000001,stay,stay
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-09,30Y-23,21.2684931507,2009,4992,-0.017,10,25,0.45,0.455,-0.005,-0.005,6553,5998,989,30Y-23,-0.085,0.009705882400000001,stay,stay
131,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-300000000,300000000,0,0,0,2017-06-07,30Y-23,19.0493150685,2017,5475,-0.007,10,25,0.46,0.465,-0.005,-0.005,6553,5998,939,30Y-23,-0.085,0.009705882400000001,stay,stay
132,2,0,0,0,1,0,0,0,0,0,-500000000,0,0,0,500000000,0,0,0,0,0,2017-05-31,30Y-23,19.0684931507,2019,7279,0.003,10,25,0.46,0.455,0.005,-0.02,6553,5998,939,30Y-23,-0.0784357542,0.01,stay,up
133,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-26,30Y-24,19.3342465753,2006,4580,-0.01,10,25,0.48,0.475,0.005,-0.005,6111,5998,648,30Y-24,-0.02,0.01,stay,stay
134,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-19,30Y-24,19.3534246575,2011,6069,0.001,10,25,0.5,0.505,-0.005,0.005,6111,5998,648,30Y-24,-0.02,0.0089208633,up,up
135,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-12,30Y-24,19.3726027397,2013,3930,0.003,10,25,0.505,0.5,0.005,0.01,6111,5998,648,30Y-24,-0.06,0.007774869100000001,up,up
136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,30Y-24,20.797260274,2006,4222,0.01,10,25,0.455,0.455,0.0,0.005,6111,5998,1459,30Y-24,-0.065,0.0082182628,stay,stay
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,30Y-24,20.797260274,2002,6225,0.005,10,25,0.455,0.455,0.0,-0.005,6111,5998,1459,30Y-24,-0.065,0.0082182628,stay,stay
138,0,0,0,0,1,0,0,0,0,0,0,0,0,0,400000000,0,0,0,0,0,2017-06-14,30Y-24,19.2821917808,2009,4236,-0.005,10,25,0.475,0.475,0.0,-0.025,6111,5998,648,30Y-24,-0.065,0.0082182628,stay,stay
139,2,1,0,0,0,0,0,0,0,0,-9000000000,9000000000,0,0,0,0,0,0,0,0,2017-06-09,30Y-24,19.295890411,2009,4992,-0.017,10,25,0.465,0.47,-0.005,-0.005,6111,5998,648,30Y-24,-0.065,0.0082182628,stay,down
140,2,0,0,0,3,2,0,0,0,0,-100000000,0,0,0,700000000,-600000000,0,0,0,0,2017-06-07,30Y-24,19.301369863,2017,5475,-0.007,10,25,0.475,0.48,-0.005,-0.005,6111,5998,648,30Y-24,-0.0546875,0.01,stay,stay
141,2,0,0,0,3,2,0,0,0,0,-100000000,0,0,0,700000000,-600000000,0,0,0,0,2017-06-07,30Y-24,19.301369863,2017,5475,-0.007,10,25,0.475,0.48,-0.005,-0.005,6111,5998,648,30Y-24,-0.0546875,0.01,stay,stay
142,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-31,30Y-24,19.3205479452,2019,7279,0.003,10,25,0.475,0.465,0.01,-0.02,6111,5998,648,30Y-24,-0.02,0.01,stay,stay
143,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-26,30Y-25,19.5835616438,2006,4580,-0.01,10,25,0.495,0.49,0.005,-0.005,6406,5998,706,30Y-25,0.0,0.01,stay,stay
144,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-19,30Y-25,19.602739726,2011,6069,0.001,10,25,0.515,0.52,-0.005,0.005,6406,5998,706,30Y-25,0.0,0.01,stay,stay
145,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-12,30Y-25,19.6219178082,2013,3930,0.003,10,25,0.52,0.515,0.005,0.01,6406,5998,706,30Y-25,0.0,0.01,stay,stay
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,30Y-25,21.0493150685,2006,4222,0.01,10,25,0.475,0.475,0.0,0.005,6406,5998,714,30Y-25,0.0,0.01,stay,stay
147,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-5000000000,0,0,0,0,2017-06-23,30Y-25,19.5068493151,2002,6225,0.005,10,25,0.475,0.475,0.0,-0.005,6406,5998,714,30Y-25,0.0,0.01,stay,stay
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-14,30Y-25,21.0493150685,2009,4236,-0.005,10,25,0.495,0.49,0.005,-0.025,6406,5998,706,30Y-25,0.0,0.01,stay,stay
149,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-09,30Y-25,19.5452054795,2009,4992,-0.017,10,25,0.48,0.485,-0.005,-0.005,6406,5998,706,30Y-25,0.0,0.01,stay,stay
150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-07,30Y-25,19.5506849315,2017,5475,-0.007,10,25,0.49,0.495,-0.005,-0.005,6406,5998,706,30Y-25,0.0,0.01,stay,stay
151,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-07,30Y-25,19.5506849315,2017,5475,-0.007,10,25,0.49,0.495,-0.005,-0.005,6406,5998,706,30Y-25,0.0,0.01,stay,stay
152,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-31,30Y-25,19.5698630137,2019,7279,0.003,10,25,0.49,0.485,0.005,-0.015,6406,5998,706,30Y-25,0.0,0.01,stay,stay
153,7,5,0,0,0,0,0,0,0,0,6100000000,-6100000000,0,0,0,0,0,0,0,0,2017-05-26,30Y-26,19.8301369863,2006,4580,-0.01,10,25,0.505,0.5,0.005,-0.005,13052,10975,1416,30Y-26,-0.105,-0.0650210154,down,up
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,30Y-26,21.4082191781,2006,4222,0.01,10,25,0.485,0.485,0.0,0.01,13052,10975,1655,30Y-26,-0.09,0.01,stay,stay
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,30Y-26,21.4082191781,2002,6225,0.005,10,25,0.48,0.48,0.0,-0.005,13052,10975,1655,30Y-26,-0.09,0.01,stay,stay
156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-14,30Y-26,21.4082191781,2009,4236,-0.005,10,25,0.495,0.495,0.0,-0.025,13052,10975,1531,30Y-26,-0.09,0.01,stay,stay
157,2,0,0,0,6,1,0,0,0,0,4200000000,0,0,0,-3700000000,-500000000,0,0,0,0,2017-06-09,30Y-26,19.7917808219,2009,4992,-0.017,10,25,0.485,0.49,-0.005,-0.005,13052,10975,1531,30Y-26,-0.09,0.01,stay,up
158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-07,30Y-26,19.797260274,2017,5475,-0.007,10,25,0.495,0.505,-0.01,-0.005,13052,10975,1416,30Y-26,-0.09,0.0095676365,stay,down
159,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-07,30Y-26,19.797260274,2017,5475,-0.007,10,25,0.495,0.505,-0.01,-0.005,13052,10975,1416,30Y-26,-0.09,0.0095676365,stay,down
160,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-31,30Y-26,19.8164383562,2019,7279,0.003,10,25,0.495,0.49,0.005,-0.02,13052,10975,1416,30Y-26,-0.08,0.009564664,up,down
161,6,4,0,0,1,0,0,0,0,0,100000000,0,0,0,-100000000,0,0,0,0,0,2017-05-26,30Y-27,20.3342465753,2006,4580,-0.01,10,25,0.52,0.515,0.005,-0.005,12617,10946,1433,30Y-27,-0.1,-0.065012743,down,up
162,7,0,1,0,0,0,0,0,0,0,33100000000,0,-33100000000,0,0,0,0,0,0,0,2017-05-19,30Y-27,20.3534246575,2011,6069,0.001,10,25,0.54,0.545,-0.005,0.01,12617,10946,1433,30Y-27,-0.11,-0.08,stay,up
163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,30Y-27,21.7534246575,2006,4222,0.01,10,25,0.5,0.5,0.0,0.01,12617,10946,1066,30Y-27,-0.06,0.01,stay,stay
164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,30Y-27,21.7534246575,2002,6225,0.005,10,25,0.495,0.495,0.0,-0.01,12617,10946,1066,30Y-27,-0.06,0.01,stay,stay
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-14,30Y-27,21.7534246575,2009,4236,-0.005,10,25,0.515,0.51,0.005,-0.025,12617,10946,1433,30Y-27,-0.06,0.01,stay,stay
166,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-09,30Y-27,20.295890411,2009,4992,-0.017,10,25,0.499,0.505,-0.006,-0.005,12617,10946,1433,30Y-27,-0.06,0.01,up,stay
167,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-07,30Y-27,20.301369863,2017,5475,-0.007,10,25,0.51,0.52,-0.01,-0.005,12617,10946,1433,30Y-27,-0.07,0.01,up,stay
168,2,0,0,0,1,1,0,0,0,0,0,0,0,0,500000000,-500000000,0,0,0,0,2017-05-31,30Y-27,20.3205479452,2019,7279,0.003,10,25,0.51,0.505,0.005,-0.02,12617,10946,1433,30Y-27,-0.08,0.0099921096,up,up
169,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-26,30Y-28,20.8301369863,2006,4580,-0.01,10,25,0.535,0.53,0.005,-0.005,13025,11051,714,30Y-28,-0.09875,-0.065,up,up
170,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-19,30Y-28,20.8493150685,2011,6069,0.001,10,25,0.555,0.56,-0.005,0.01,13025,11051,714,30Y-28,-0.1,-0.08,stay,down
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,30Y-28,22.4082191781,2006,4222,0.01,10,25,0.515,0.51,0.005,0.01,13025,11051,1629,30Y-28,-0.07,0.01,stay,stay
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,30Y-28,22.4082191781,2002,6225,0.005,10,25,0.505,0.509,-0.004,-0.01,13025,11051,1629,30Y-28,-0.07,0.01,stay,stay
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-14,30Y-28,22.4082191781,2009,4236,-0.005,10,25,0.53,0.525,0.005,-0.025,13025,11051,714,30Y-28,-0.07,0.01,stay,stay
174,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-09,30Y-28,20.7917808219,2009,4992,-0.017,10,25,0.514,0.52,-0.006,-0.005,13025,11051,714,30Y-28,-0.07,0.01,stay,stay
175,2,1,0,0,0,0,0,0,0,0,1400000000,-1400000000,0,0,0,0,0,0,0,0,2017-06-07,30Y-28,20.797260274,2017,5475,-0.007,10,25,0.525,0.535,-0.01,-0.005,13025,11051,714,30Y-28,-0.07,0.01,stay,stay
176,2,1,0,0,0,0,0,0,0,0,1400000000,-1400000000,0,0,0,0,0,0,0,0,2017-06-07,30Y-28,20.797260274,2017,5475,-0.007,10,25,0.525,0.535,-0.01,-0.005,13025,11051,714,30Y-28,-0.07,0.01,stay,stay
177,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-31,30Y-28,20.8164383562,2019,7279,0.003,10,25,0.525,0.52,0.005,-0.02,13025,11051,714,30Y-28,-0.09875,0.01,stay,stay
178,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-26,30Y-29,21.3342465753,2006,4580,-0.01,10,25,0.55,0.545,0.005,-0.005,18225,15593,1655,30Y-29,-0.08,-0.065,down,up
179,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-19,30Y-29,21.3534246575,2011,6069,0.001,10,25,0.57,0.575,-0.005,0.01,18225,15593,1655,30Y-29,-0.11,-0.0812153622,stay,up
180,2,1,0,0,0,0,0,0,0,0,6500000000,-6500000000,0,0,0,0,0,0,0,0,2017-05-12,30Y-29,21.3726027397,2013,3930,0.003,10,25,0.57,0.565,0.005,0.01,18225,15593,1655,30Y-29,-0.09,-0.0851018192,stay,down
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,30Y-29,22.9534246575,2006,4222,0.01,10,25,0.53,0.525,0.005,0.01,18225,15593,2787,30Y-29,-0.01,0.0095464694,stay,stay
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,30Y-29,22.9534246575,2002,6225,0.005,10,25,0.52,0.524,-0.004,-0.011,18225,15593,2787,30Y-29,-0.01,0.0095464694,stay,stay
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-14,30Y-29,22.9534246575,2009,4236,-0.005,10,25,0.545,0.54,0.005,-0.025,18225,15593,1655,30Y-29,-0.01,0.0095464694,stay,stay
184,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-09,30Y-29,21.295890411,2009,4992,-0.017,10,25,0.529,0.535,-0.006,-0.005,18225,15593,1655,30Y-29,-0.01,0.0095464694,stay,up
185,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-07,30Y-29,21.301369863,2017,5475,-0.007,10,25,0.54,0.55,-0.01,-0.005,18225,15593,1655,30Y-29,-0.01,0.01,stay,stay
186,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-07,30Y-29,21.301369863,2017,5475,-0.007,10,25,0.54,0.55,-0.01,-0.005,18225,15593,1655,30Y-29,-0.01,0.01,stay,stay
187,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-31,30Y-29,21.3205479452,2019,7279,0.003,10,25,0.54,0.535,0.005,-0.02,18225,15593,1655,30Y-29,-0.08,0.01,stay,stay
188,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-26,30Y-30,21.8301369863,2006,4580,-0.01,10,25,0.565,0.56,0.005,-0.005,17402,14698,1066,30Y-30,-0.08,-0.065,up,up
189,1,0,1,0,0,0,0,0,0,0,17000000000,0,-17000000000,0,0,0,0,0,0,0,2017-05-19,30Y-30,21.8493150685,2011,6069,0.001,10,25,0.585,0.59,-0.005,0.01,17402,14698,1066,30Y-30,-0.11,-0.0800005522,stay,up
190,2,1,0,0,0,2,2,0,0,0,6900000000,-6900000000,0,0,0,0,0,0,0,0,2017-05-12,30Y-30,21.8684931507,2013,3930,0.003,10,25,0.585,0.58,0.005,0.01,17402,14698,1066,30Y-30,-0.1,-0.085009652,stay,down
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,30Y-30,23.4794520548,2006,4222,0.01,10,25,0.545,0.54,0.005,0.01,17402,14698,3079,30Y-30,-0.085,0.01,stay,stay
192,0,3,0,0,0,0,0,0,0,0,0,-13000000000,0,0,0,0,0,0,0,0,2017-06-23,30Y-30,21.7534246575,2002,6225,0.005,10,25,0.535,0.539,-0.004,-0.011,17402,14698,3079,30Y-30,-0.085,0.01,stay,stay
193,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-14,30Y-30,21.7780821918,2009,4236,-0.005,10,25,0.56,0.555,0.005,-0.025,17402,14698,1066,30Y-30,-0.085,0.01,stay,stay
194,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-09,30Y-30,21.7917808219,2009,4992,-0.017,10,25,0.544,0.55,-0.006,-0.005,17402,14698,1066,30Y-30,-0.085,0.01,stay,up
195,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1600000000,-1600000000,0,0,0,2017-06-07,30Y-30,21.797260274,2017,5475,-0.007,10,25,0.555,0.565,-0.01,-0.005,17402,14698,1066,30Y-30,-0.085,0.0050060475,stay,down
196,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-31,30Y-30,21.8164383562,2019,7279,0.003,10,25,0.555,0.55,0.005,-0.02,17402,14698,1066,30Y-30,-0.08,0.0098237516,up,down
197,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-26,30Y-31,22.3342465753,2006,4580,-0.01,10,25,0.58,0.575,0.005,-0.005,19358,16513,1629,30Y-31,-0.095,0.01,stay,stay
198,1,0,1,0,2,2,0,0,0,0,19200000000,0,-19200000000,0,0,0,0,0,0,0,2017-05-19,30Y-31,22.3534246575,2011,6069,0.001,10,25,0.6,0.605,-0.005,0.01,19358,16513,1629,30Y-31,-0.09,0.0099467462,up,up
199,2,1,0,0,0,0,0,0,0,0,2100000000,-2100000000,0,0,0,0,0,0,0,0,2017-05-12,30Y-31,22.3726027397,2013,3930,0.003,10,25,0.6,0.595,0.005,0.01,19358,16513,1629,30Y-31,-0.1,0.009954185800000001,down,up
200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,30Y-31,23.9506849315,2006,4222,0.01,10,25,0.56,0.555,0.005,0.01,19358,16513,4114,30Y-31,-0.07,0.01,stay,stay
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,30Y-31,23.9506849315,2002,6225,0.005,10,25,0.55,0.554,-0.004,-0.011,19358,16513,4114,30Y-31,-0.07,0.01,stay,stay
202,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100000000,0,0,0,0,0,2017-06-14,30Y-31,22.2821917808,2009,4236,-0.005,10,25,0.575,0.57,0.005,-0.02,19358,16513,1629,30Y-31,-0.07,0.01,stay,stay
203,2,1,0,0,0,0,0,0,0,0,7000000000,-7000000000,0,0,0,0,0,0,0,0,2017-06-09,30Y-31,22.295890411,2009,4992,-0.017,10,25,0.555,0.565,-0.01,-0.005,19358,16513,1629,30Y-31,-0.07,0.01,stay,up
204,2,0,0,0,1,0,0,0,0,0,100000000,0,0,0,-100000000,0,0,0,0,0,2017-06-07,30Y-31,22.301369863,2017,5475,-0.007,10,25,0.57,0.58,-0.01,-0.005,19358,16513,1629,30Y-31,-0.07,0.01,up,stay
205,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-31,30Y-31,22.3205479452,2019,7279,0.003,10,25,0.57,0.565,0.005,-0.02,19358,16513,1629,30Y-31,-0.095,0.01,stay,stay
206,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-26,30Y-32,22.8328767123,2006,4580,-0.01,10,25,0.585,0.58,0.005,-0.005,24842,22076,2787,30Y-32,-0.08,-0.065,up,up
207,9,1,1,0,0,0,0,0,0,0,40700000000,-4800000000,-35900000000,0,0,0,0,0,0,0,2017-05-19,30Y-32,22.8520547945,2011,6069,0.001,10,25,0.605,0.61,-0.005,0.01,24842,22076,2787,30Y-32,-0.09,-0.08,stay,up
208,2,1,0,0,0,0,0,0,0,0,-4800000000,4800000000,0,0,0,0,0,0,0,0,2017-05-12,30Y-32,22.8712328767,2013,3930,0.003,10,25,0.605,0.6,0.005,0.01,24842,22076,2787,30Y-32,-0.08586592180000001,-0.0722756496,up,down
209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-28,30Y-32,24.4273972603,2006,4222,0.01,10,25,0.565,0.56,0.005,0.01,24842,22076,3874,30Y-32,-0.08,0.01,stay,stay
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-23,30Y-32,24.4273972603,2002,6225,0.005,10,25,0.555,0.559,-0.004,-0.011,24842,22076,3874,30Y-32,-0.08,0.01,stay,stay
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-14,30Y-32,24.4273972603,2009,4236,-0.005,10,25,0.58,0.575,0.005,-0.02,24842,22076,2787,30Y-32,-0.08,0.01,stay,stay
212,2,0,0,0,2,0,0,0,0,0,-2700000000,0,0,0,2700000000,0,0,0,0,0,2017-06-09,30Y-32,22.7945205479,2009,4992,-0.017,10,25,0.56,0.57,-0.01,-0.005,24842,22076,2787,30Y-32,-0.08,0.01,stay,stay
213,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-07,30Y-32,22.8,2017,5475,-0.007,10,25,0.575,0.585,-0.01,-0.005,24842,22076,2787,30Y-32,-0.08,0.01,stay,up
214,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-07,30Y-32,22.8,2017,5475,-0.007,10,25,0.575,0.585,-0.01,-0.005,24842,22076,2787,30Y-32,-0.08,0.01,stay,up
215,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-31,30Y-32,22.8191780822,2019,7279,0.003,10,25,0.575,0.57,0.005,-0.02,24842,22076,2787,30Y-32,-0.08,0.0026274663000000003,stay,down
216,2,0,0,0,5,2,0,0,0,0,-6600000000,0,0,0,2900000000,3700000000,0,0,0,0,2017-05-26,30Y-33,23.3369863014,2006,4580,-0.01,10,25,0.605,0.6,0.005,-0.005,26890,22026,3079,30Y-33,-0.0804761905,0.0007363420000000001,up,down
217,2,1,0,0,0,0,0,0,0,0,8200000000,-8200000000,0,0,0,0,0,0,0,0,2017-05-19,30Y-33,23.3561643836,2011,6069,0.001,10,25,0.625,0.63,-0.005,0.01,26890,22026,3079,30Y-33,-0.11,0.0099782645,stay,down
218,2,2,0,0,3,0,0,0,0,0,-6100000000,0,0,0,6100000000,0,0,0,0,0,2017-05-12,30Y-33,23.3753424658,2013,3930,0.003,10,25,0.625,0.62,0.005,0.01,26890,22026,3079,30Y-33,-0.095,0.01,stay,stay
